cid,mouse_vo,smiles
201608,1900.0,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC(C)CC
201609,900.0,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC(C)(C)C
201641,1782.0,O=C(O)c1cncnc1Nc1cccc(C(F)(F)F)c1
201665,1200.0,C=CCOc1ccc(NC(C)=O)cc1C(=O)N(CC)CC
201666,1000.0,C=CCOc1ccc(NC(C)=O)cc1C(=O)NC1CC1
201680,1000.0,COc1ccc(NC(=O)c2ccc(Cl)cc2)c(OCC(=O)O)c1
201682,1900.0,OC1CC(N2CCCCC2)C1CN1CCCCC1
201683,913.0,CCCCCCCCc1ccc(O)cc1O
201708,850.0,Cc1ccccc1CN1C2CCCC1CC(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2
201711,1700.0,CC(=O)N1CCN(c2ncc([N+](=O)[O-])s2)C1=O
201728,243.0,CC(=O)c1c(C)c(C)c2c(c1C)CCC2(C)C
201738,750.0,CCN(CC)CCNC(=O)COc1ccc(Cl)cc1OC
201739,900.0,CC[N+](C)(CC)CCNC(=O)COc1ccc(Cl)cc1.[I-]
201741,3000.0,CC[N+](CC)(CC)CCNC(=O)COc1ccc(Cl)cc1.[I-]
201743,1000.0,CC[N+](CC)(CC)CCNC(=O)COc1ccc(Cl)cc1.[Br-]
201744,1050.0,CCN(CC)CCNC(=O)COc1ccc(C)cc1.Cl
201746,1500.0,CCN(CC)CCNC(=O)COc1ccc(C(C)=O)cc1.Cl
201748,3500.0,CCN(CC)CCNC(=O)COc1ccc(O)cc1.Cl
201750,1250.0,CCN(CC)CCNC(=O)COc1cc(OC)cc(OC)c1
201751,1250.0,CCN(CC)CCNC(=O)COc1ccccc1OC.Cl
201753,400.0,CCN(CC)CCNC(=O)COc1cccc(OC)c1.Cl
201756,2000.0,O=C(NC(c1ccccc1)c1ccccc1)NC(c1ccccc1)c1ccccc1
201767,330.0,Cc1ccccc1OCC(O)CN1CC=CCC1.Cl
201775,150.0,Nc1[nH]ncc1-c1ccc(C(F)(F)F)cc1
201783,5000.0,CC1(CO)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
201805,515.0,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCC1.[I-]
201806,2520.0,C[N+]1(CCC(O)(c2ccccc2)C2CCCCC2)CCCCC1.[I-]
201888,1950.0,CCCCNC(=O)NC(=O)c1cc(OC)c(OC)c(OC)c1
201896,240.0,CN1CCN(CCOc2ccccc2-c2ccccc2)CC1.Cl.Cl
201950,250.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O.Cl
201964,300.0,c1ccc(C(c2ccccc2)c2cnc[nH]2)cc1
201988,2000.0,C#CC(C)(CC)N(CC)CC
201990,778.0,CCCc1ccn[nH]1
202006,100.0,CSc1nnc(C)c(C)n1
202019,10000.0,[N-]=[N+]=Nc1ccc(S(=O)(=O)c2ccc(N=[N+]=[N-])cc2)cc1
202072,1518.0,CN(C)C(C1CCCCC1)C(C)(C)CCCC1CCCCC1
202075,1010.0,CN(C)C(c1ccccc1)C(C)(C)CCC(O)(c1ccccc1)c1ccccc1
202082,536.0,CCCN(CCC)CCOc1cc(C)nn1Cc1ccccc1
202124,152.0,CC(C)CCCC(C)NN
202146,1680.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=C(O)CNNC(=O)c1ccncc1.O=C(O)CNNC(=O)c1ccncc1
202149,456.0,Cc1cccc(-[n+]2noc([O-])c2C)c1
202170,1030.0,O=C([O-])c1ccc(-[n+]2cc(=O)o[nH]2)cc1
202185,850.0,Nc1nnc(-c2ccco2)o1
202196,26.1,NC1=NC(N)C2C3OC4(O)OC(C3O)C(O)C2(N1)C4(O)CO
202197,12.7,COC1N=C(N)NC23C(O)C4OC(O)(OC(C4O)C12)C3(O)CO
202198,25.7,CCOC1N=C(N)NC23C(O)C4OC(O)(OC(C4O)C12)C3(O)CO
202199,2.7,NC1=NCC2C3OC4(O)OC(C3O)C(O)C2(N1)C4(O)CO
202203,680.0,CN1CCCC(CC2c3ccccc3S(=O)c3ccccc32)C1
202212,2000.0,NC(N)=NCCN1CCCCCC1.NC(N)=NCCN1CCCCCC1.O=S(=O)(O)O
202225,5000.0,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O
202230,1020.0,CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO.CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
202231,1690.0,CCC(C(=O)NC(N)=O)c1ccccc1.CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1
202234,1425.0,Cc1ccc(C(C)OC(=O)c2cccnc2)cc1.O=C(O)Cc1cccc2ccccc12
202236,1424.0,CCOc1ccc(NC(C)=O)cc1.CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.Cc1c(N(C)C)c(=O)n(-c2ccccc2)n1C.Cn1c(=O)c2c(ncn2C)n(C)c1=O
202245,2030.0,CCNC(=O)C(O)(c1ccccc1)c1ccccc1
202247,2000.0,CC(=O)N(C)c1cc(Cl)c(Cl)cc1Cl
202248,256.0,O=C(CF)N(Cc1ccccc1)c1cccc2ccccc12
202249,210.0,O=C(CF)N(Cc1ccccc1)c1ccc2ccccc2c1
202257,400.0,Cl.Nc1[nH]ncc1-c1cccc(C(F)(F)F)c1
202263,158.0,C=CCn1ccnc1[N+](=O)[O-]
202264,500.0,Cc1ccc2nc([N+](=O)[O-])[nH]c2c1
202275,221.0,CCN1CCCC1CNC(=O)c1cc([N+](=O)[O-])ccc1OC.Cl
202322,300.0,C#CC(OC(=O)NC1CCCCC1)(c1ccccc1)c1ccc(F)cc1
202371,224.0,NC(N)=NOCCCc1ccccc1.O=S(=O)(O)NC1CCCCC1
202417,3000.0,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1CN1CCOCC1
202510,3200.0,O=C1c2ccccc2C(=O)C1c1cccnc1
202518,950.0,CCCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(O)c1I
202530,1.25,CN(C)CCNC(=O)Cc1cccc2ccccc12
202537,1650.0,CCCCN(CC)C(C)=O
202539,23.0,CCCCSCCSP(=S)(OCC)OCC
202541,500.0,Cn1cc(NC(=O)c2cc(NC(=O)C3CCC(N)=N3)c[nH]2)cc1C(=O)NCCC(=N)N.O=C(O)c1ccccc1O.O=C(O)c1ccccc1O
202582,5100.0,O=C1CCCCC1Cc1ccc2c(c1)OCO2
202589,1300.0,[Bi+3].[K+].[O-2].[O-2].[O-2]
202642,100.0,COC(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1O.Cl
202647,1700.0,c1ccc2c(C(CCN3CCOCC3)CCN3CCOCC3)cccc2c1
202661,3.7,COP(C)(=S)Oc1ccc([N+](=O)[O-])cc1
202662,14.0,COP(C)(=S)Oc1ccc([N+](=O)[O-])c(C)c1
202695,2000.0,O=C(CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)c1ccc2c(c1)CCC2
202696,2000.0,O=C1c2cccc(O)c2C(=O)c2c1c(O)c1ccccc1c2O
202705,4000.0,COc1cc(N)ccc1OCCCCCc1ccc([N+](=O)[O-])cc1
202706,4000.0,COc1cc(N(C)C)ccc1OCCCCCc1ccccc1
202708,1300.0,CCCCC(C)(CC)C(=O)NC(N)=O
202710,800.0,CCCC(C)(C)C(=O)N1CCOCC1
202711,800.0,CCCCC(C)(CC)C(=O)N1CCOCC1
202712,650.0,CCCC(C)(C)C(=O)NC(N)=O
202727,300.0,c1ccc(Oc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1
202730,790.0,CN([O-])C(CC(=O)c1ccccc1)N(C)[O-].Cl
202734,534.0,CCN(CC)CCCOc1cc(C)nn1Cc1ccccc1
202735,2046.0,CNCCOc1cc(C)nn1Cc1ccccc1
202755,3000.0,CCOC(=O)C1(OC(=O)C(C)N2CCCCC2)CCCC1.Cl
202760,9.66,CC1CC(OC2C(C)OC(OC3CCC4(C)C(CCC5C4CC(OC=O)C4(C)C(C6=CC(=O)OC6)CCC54O)C3)CC2OC=O)OC(OC=O)C1OC1CC(OC=O)C(OC=O)C(C)O1
202768,700.0,COC(=O)C(C)(N)Cc1ccc(O)c(C)c1.Cl
202770,2500.0,CCCC(CCC)C(=O)Oc1ccccc1C(=O)O
202771,1250.0,C[N+](C)(C)S(=O)(=O)[CH-]S(C)(=O)=O
202783,1350.0,O=C(Nc1ccccc1Oc1ccccc1)c1cc(Cl)ccc1O
202802,215.0,Cc1ncc(CS)c(CS)c1O.Cl
202804,780.0,O=C(Oc1ccccc1)c1cc(Cl)cc(Cl)c1O
202858,560.0,CC(C)(C(=O)c1ccccc1)N1CCCCC1.Cl
202860,720.0,CC(C)(C(=O)c1ccc(Cl)cc1)N1CCCCC1.Cl
202878,100.0,Cc1ccc(NS(=O)(=O)N=[N+]=[N-])cc1
202895,100.0,[N-]=[N+]=NS(=O)(=O)Nc1ccc(Cl)cc1
202896,7350.0,Cc1cc(O)c(C(C)C)cc1C(c1cc(C(C)C)c(O)cc1C)C(Cl)(Cl)Cl
202919,380.0,CCCc1cnc2nc(N)nc(N)c2c1
202921,178.0,N#Cc1ccc(F)c(C#N)c1
202935,1000.0,O=C(Nc1ccccn1)c1ccccc1O
202954,4980.0,O=C(O)c1cccc2c(Cl)ccc(C(=O)O)c12
202968,2580.0,CCC(=O)Nc1ccccn1
202981,208.0,CCN(CC)CCN1C(=O)c2ccccc2C2(CC(C)OC(C)C2)C1=O.O=P(O)(O)O
202985,1200.0,Cc1ncsc1CCCCl.O=S(=O)(O)CCS(=O)(=O)O
203016,2900.0,CC(=O)COc1ccc2ccccc2c1
203021,883.0,COC(CN1CCN(CCC(=O)c2ccccc2)CC1)c1ccccc1.Cl.Cl
203023,3000.0,COC(CN1CCN(c2ccc(Cl)cc2)CC1)c1ccccc1.Cl
203025,2000.0,CCOC(Cc1ccccc1)N1CCN(c2ccc(Cl)cc2)CC1.Cl
203027,1750.0,COC(CN1CCN(c2ccc(F)cc2)CC1)c1ccccc1.Cl
203029,1250.0,COC(CN1CCN(c2ccncc2)CC1)c1ccccc1.Cl.Cl.Cl
203031,667.0,CCOC(Cc1ccccc1)N1CCN(c2ccncc2)CC1.Cl.Cl.Cl
203033,917.0,COC(CN1CCN(c2ccccn2)CC1)c1ccccc1.Cl.Cl.Cl
203035,360.0,CC(C)(C)OC(Cc1ccccc1)N1CCN(c2ccccn2)CC1.Cl.Cl.Cl
203037,280.0,CC(C)(C)OC(Cc1ccccc1)N1CCN(c2ccncc2)CC1.Cl.Cl.Cl
203039,400.0,CC[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-]
203041,400.0,CCN1CCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.Cl
203049,2334.0,C[N+](C)(C)CCC[N+]1(C)CC2C3C=CC(CC3)C2C1.[I-].[I-]
203056,4000.0,CCCCCCCCOc1ccc(N)cc1CC(N)C(=O)O
203061,5000.0,CCCCCCCCOc1ccc(N)cc1C(=O)Nc1nccs1
203062,2700.0,CCCCCCCCOc1ccc(N)cc1C(=O)Nc1ncccn1
203063,500.0,CCCCCCCCOc1ccc(N)cc1C(=N)N.Cl.Cl
203065,800.0,CCCCCCCCOc1ccc(N)cc1C(N)=O
203066,5000.0,NC(=O)c1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O
203067,60.0,CCCCCCCCOc1ccc(N)cc1C(=O)NCCN(CC)CC
203068,4000.0,CCCCCCCCOc1ccc(N)cc1C(=O)Nc1ccccc1
203069,5000.0,CCCCCCCCOc1ccc(N)cc1C(=O)Nc1ccccn1
203070,4000.0,Nc1ccc(OCCCCCN2C(=O)c3ccccc3C2=O)c(Cl)c1
203079,1664.0,C[N+]1(CC[N+]2(C)CC3C4C=CC(CC4)C3C2)CCCC1.[I-].[I-]
203090,2500.0,CC1(C)CC(N2C(=O)c3ccccc3C2=O)C(=O)O1
203091,5100.0,O.O.O.O.O.O.[Cl-].[Cl-].[Cl-].[Tb+3]
203096,350.0,CN(C)CCn1nc(Cc2ccc(Cl)cc2)c2ccccc2c1=O
203110,220.0,CCC[Ge](I)(I)I
203111,41.47,O=NN(CCCl)C(=O)NCCF
203121,1513.0,CCCC(CCC)C(=O)O.C[N+](C)(C)CCO
203131,447.0,C=CCN(CC=C)C(=O)N(C)CC1COc2ccccc2O1
203134,2500.0,CCCCNC(=O)NC(=O)c1cccnc1
203135,174.0,CN1C2CCC1CC(OC(c1ccccc1)c1ccc(Cl)cc1)C2.Cl
203141,1000.0,CCOC(=O)c1ccc(NC(=O)CCNCc2ccccc2)cc1O.Cl
203143,1000.0,CCOC(=O)c1ccc(NC(=O)CCNC2CCCCC2)cc1O.Cl
203161,1000.0,CCCCOC(=O)c1ccc(NC(=O)CCNC(C)C)cc1O.Cl
203165,800.0,CCCCOC(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1O.Cl
203183,1000.0,CCCCCCOC(=O)c1ccc(NC(=O)CCNC(C)C)cc1O.Cl
203185,1000.0,CCCCCCOC(=O)c1ccc(NC(=O)CCN2CCCCC2)cc1O.Cl
203200,1000.0,COC(=O)c1ccc(NC(=O)CCNCc2ccccc2)cc1O.Cl
203202,1000.0,COC(=O)c1ccc(NC(=O)CCNC2CCCCC2)cc1O.Cl
203204,1000.0,CCOC(=O)c1ccc(NC(=O)CN(C)C)cc1O.Cl
203206,1000.0,CCOC(=O)c1ccc(NC(=O)C[N+](C)(C)C)cc1O.[I-]
203208,1000.0,CCOC(=O)c1ccc(NC(=O)CNC(C)C)cc1O.Cl
203210,1000.0,CCOC(=O)c1ccc(NC(=O)C[N+]2(C)CCCCC2)cc1O.[I-]
203212,1000.0,CCOC(=O)c1ccc(NC(=O)C[N+]2(C)CCOCC2)cc1O.[I-]
203216,800.0,COC(=O)c1ccc(NC(=O)CNC(C)C)cc1O.Cl
203218,1000.0,COC(=O)c1ccc(NC(=O)C[N+]2(C)CCCCC2)cc1O.[I-]
203248,2580.0,CCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O
203261,1000.0,COC(=O)c1ccc(NC(=O)CNCc2ccccc2)cc1O.Cl
203263,1000.0,COC(=O)c1ccc(NC(=O)CNC2CCCCC2)cc1O.Cl
203271,1000.0,CCOC(=O)c1ccc(NC(=O)CNCc2ccccc2)cc1O.Cl
203273,1000.0,CCOC(=O)c1ccc(NC(=O)CNC2CCCCC2)cc1O.Cl
203283,750.0,Br.CCC(=O)OC1(c2ccccc2)CCN(CC=C2c3ccccc3CCc3ccccc32)CC1
203309,630.0,CC1(c2ccccc2)CCC(=O)NC1=O
203327,175.0,CCC(=O)OC1(c2ccccc2)CCN(CCC=C2c3ccccc3CCc3ccccc32)CC1.Cl
203334,1500.0,C#CC(C)(Cl)CC
203361,2750.0,[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1
203374,750.0,CCCCC1(CC)C(O)C(C)(C)C1N(C)C
203375,275.0,CCC1(C)C(O)C(C)(C)C1N(C)C
203376,2250.0,CC1(C)C(N)C(C)(C)C1O
203377,2750.0,CC(=O)OC1C(C)(C)C(N(C)C)C1(C)C
203395,960.0,CC1(C)C(O)C(C)(C)C1N1CCOCC1
203398,1350.0,CN(C)C(=O)CNc1ccccc1
203399,1200.0,CCN(CC)C(=O)CNc1ccccc1
203427,5000.0,CCCCCCCCCCCCCCCCCC(=O)NC(CC(C)C)C(=O)O
203433,1000.0,O=C(Nc1nc(-c2ccccc2)cs1)c1cccnc1
203439,500.0,Cc1nc([N+](=O)[O-])cn1CC(O)CCl
203440,3000.0,CCN(CC)CCOC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21
203444,5.92,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O
203458,2000.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
203459,10000.0,CCC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)COC(=O)C(C)(C)Oc1ccc(Cl)cc1
203460,3000.0,CC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)OC(=O)C(C)(C)Oc1ccc(Cl)cc1
203461,5000.0,CC(C)C(OC(=O)C(C)(C)Oc1ccc(Cl)cc1)C(C)COC(=O)C(C)(C)Oc1ccc(Cl)cc1
203462,10000.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)COC(=O)C(C)(C)Oc1ccc(Cl)cc1
203463,10000.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OC1C(OC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(OC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(OC(=O)C(C)(C)Oc2ccc(Cl)cc2)C(OC(=O)C(C)(C)Oc2ccc(Cl)cc2)C1OC(=O)C(C)(C)Oc1ccc(Cl)cc1
203464,2000.0,Nc1ccc(C(=O)OCCO)c(O)c1
203487,50.0,N#CSc1cc(Cl)c(NC(=O)CF)cc1Cl
203488,3000.0,N#CSc1cc(Cl)c(NC(=O)CBr)cc1Cl
203489,3000.0,N#CSc1cc(Br)c(NC(=O)CI)cc1Br
203490,2000.0,COc1cc(SC#N)c(OC)cc1NC(=O)CI
203495,700.0,CCN(CC)CCC1=CCc2ccccc21
203535,78.60000000000001,O=[As]([O-])([O-])[O-].[Mg+2].[NH4+]
203540,2500.0,N#CSc1cc(Cl)c(NC(=O)CI)cc1Cl
203547,1100.0,C#CCOCC(COCCCCC)OC(N)=O
203548,920.0,C#CCOCC(COCc1ccccc1)OC(N)=O
203549,975.0,C#CCOCC(COCCC(C)C)OC(N)=O
203550,2250.0,C#CCOCC(COCCCCCC)OC(N)=O
203551,200.0,CCN(CC)CCC1=C(Cc2ccccc2)Cc2ccccc21.Cl
203553,200.0,Cl.c1ccc(CC2=C(CCN3CCCC3)c3ccccc3C2)cc1
203555,200.0,CN(C)CCC1=C(Cc2ccc(F)cc2)Cc2ccccc21.Cl
203557,200.0,Cl.Fc1ccc(CC2=C(CCN3CCCCC3)c3ccccc3C2)cc1
203559,500.0,CN(C)CCCC1=C(Cc2ccccc2)Cc2ccccc21.Cl
203561,200.0,O=C(O)C(=O)O.c1ccc(CC2Cc3ccccc3C2OCCN2CCCCC2)cc1
203563,200.0,Cl.c1ccc(CC2=C(CCN3CCCCC3)c3ccccc3C2)cc1
203585,867.0,CN1CCCC(=C(c2cccs2)c2cccs2)C1.O=C(O)CC(O)(CC(=O)O)C(=O)O
203587,1100.0,C#CCOCC(COCCC)OC(N)=O
203588,1150.0,C#CCOCC(COc1ccc(Cl)cc1)OC(N)=O
203589,200.0,CN(C)CCC1=C(Cc2ccccc2)Cc2ccccc21.Cl
203593,500.0,CN1CCN(CCCOC2c3ccccc3CC2Cc2ccccc2)CC1.O=C(O)C(=O)O.O=C(O)C(=O)O
203611,640.0,CN(C)C(CCl)CCl
203621,790.0,c1cc(-c2ncn[nH]2)ccn1
203633,170.0,COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)(C)C2.[OH-]
203634,84.5,CC[N+]1(C)CCC23C=CC(O)CC2Oc2c(OC)ccc(c23)C1.[OH-]
203636,100.0,CCCC[N+]1(C)CCC23C=CC(O)CC2Oc2c(OC)ccc(c23)C1.[OH-]
203638,86.0,CCCCC[N+]1(C)CCC23C=CC(O)CC2Oc2c(OC)ccc(c23)C1.[OH-]
203642,516.0,CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
203645,10000.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCC(COC(=O)C(C)(C)Oc1ccc(Cl)cc1)OC(=O)C(C)(C)Oc1ccc(Cl)cc1
203660,500.0,CN1CCN(CCCC2=C(Cc3ccccc3)Cc3ccccc32)CC1.O=C(O)C(=O)O.O=C(O)C(=O)O
203669,3500.0,Cc1cc(C)nc(SCCCSc2nc(C)cc(C)n2)n1
203670,3500.0,Cc1cc(C)nc(SCCCCSc2nc(C)cc(C)n2)n1
203671,3500.0,Cc1cc(C)nc(SCCCCCCSc2nc(C)cc(C)n2)n1
203694,600.0,O=C(O)CCC(=O)O.c1ccc(C2CCN(CCCN3c4ccccc4Sc4ccccc43)CC2)cc1
203725,1000.0,O=C(C#CC#Cc1ccccc1)c1ccco1
203726,1380.0,Cc1cc(O)c(C(C)C)cc1Br
203729,8000.0,Cc1cc(C)[n+]2c(n1)SCC2.[Br-]
203731,676.0,Cc1cc(OCCCO)n(-c2ccccc2)n1
203732,924.0,Cc1cc(OCCCO)n(Cc2ccccc2)n1
203733,1976.0,Cc1cc(OCCCCl)n(-c2ccccc2)n1
203734,2113.0,Cc1cc(OCCCCl)n(Cc2ccccc2)n1
203735,2112.0,Cc1cc(OCC2CO2)n(-c2ccccc2)n1
203736,1300.0,CNCCOc1cc(C)nn1-c1ccccc1
203737,945.0,Cc1cc(OCCN2CCCCC2)n(-c2ccccc2)n1
203738,261.0,Cc1cc(OCCN2CCN(C)CC2)n(-c2ccccc2)n1
203739,636.0,Cc1cc(OCCCN(C)C)n(-c2ccccc2)n1
203740,483.0,CCN(CC)CCCOc1cc(C)nn1-c1ccccc1
203744,434.0,Cc1cc(OCCCN2CCCCC2)n(-c2ccccc2)n1
203745,579.0,Cc1cc(OCCN2CCCC2)n(Cc2ccccc2)n1
203746,335.0,Cc1cc(OCCN2CCCCC2C)n(Cc2ccccc2)n1
203747,907.0,Cc1cc(OCCN2CCNCC2)n(Cc2ccccc2)n1
203748,362.0,Cc1cc(OCCN2CCN(C)CC2)n(Cc2ccccc2)n1
203749,339.0,Cc1cc(OCCCN(C)C)n(Cc2ccccc2)n1
203750,376.0,CCCN(CCC)CCCOc1cc(C)nn1Cc1ccccc1
203754,1500.0,CN(C)CCNC(=O)COc1ccc2cc(Br)ccc2c1.Cl
203756,470.0,CCN(CC)CCNC(=O)COc1ccc2cc(Br)ccc2c1.Cl
203762,500.0,CC(C)CCc1ccc(O)cc1O
203773,657.0,Cc1cc(OCCN2CCCC2)n(-c2ccccc2)n1
203774,385.0,CCCN(CCC)CCCOc1cc(C)nn1-c1ccccc1
203781,3000.0,CCO[Si](CN(CC)CC)(OCC)OCC
203791,203.0,CCOC(Cc1ccccc1)N1CCN(CCCC(=O)c2ccc(Cl)cc2)CC1.Cl.Cl
203793,135.0,c1ccc2c(c1)CCc1ccccc1C2OC1CN2CCC1CC2
203797,500.0,C=CC1C(O)OC=C2C(=O)OCCC21
203805,600.0,COC(CN)c1cccc(C(F)(F)F)c1.Cl
203807,500.0,CCNCC(OC)c1cccc(C(F)(F)F)c1.Cl
203808,5400.0,CCOc1ccc(N2C(=O)C3C4C=CC(C4)C3C2=O)cc1
203809,1021.0,COC(CN1CCN(CC(=O)c2ccc(Cl)cc2)CC1)c1ccccc1.Cl.Cl
203859,4000.0,COc1cc(N)ccc1OCCCCCc1ccc(C)cc1
203860,800.0,COc1cc(N)ccc1OC(C)Oc1ccccc1
203861,2000.0,CCC(CC)(CCOc1ccc(N)cc1OC)C(O)(O)C(=O)c1ccccc1
203862,1200.0,COc1cc(N)ccc1OCCCCC(=O)c1ccccc1
203865,65.0,CC(C)N1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2.Cl
203872,800.0,CN(C)c1cnn(-c2ccccc2)c1
203897,6000.0,CCCCCCCCCC(=O)Nc1ccccc1
203898,600.0,O=C(O)C(=O)O.c1ccc2c(c1)CCc1ccccc1C2OCCN1CCCC1
203900,500.0,O=C(O)C(=O)O.c1ccc2c(c1)CCc1ccccc1C2OCCN1CCOCC1
203902,750.0,CN(C)CCCOC1c2ccccc2CCc2ccccc21.O=C(O)C(=O)O
203904,500.0,CCN(CC)CCCC(C)OC1c2ccccc2CCc2ccccc21.O=C(O)C(=O)O
203918,1000.0,Cc1ccc(C(=O)C(C)O)cc1
203925,4000.0,CC(=O)OCc1cc(N)ccc1OCCCCCN1C(=O)c2ccccc2C1=O.Cl
203927,224.0,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.[Ca+2].[Cl-].[Cl-]
204003,390.0,O=C(NNCCc1ccccc1)c1ccccc1
204004,1000.0,COc1cc2c(cc1OC)C1CC(SC)(SC)C(CC(C)C)CN1CC2.Cl
204006,4000.0,Br.Oc1ccc(CCN2CCC(c3ccc(Cl)cc3)CC2)cc1O
204008,200.0,COc1ccc(CCN2CCC(Cc3ccccc3)CC2)cc1OC.Cl
204010,550.0,COc1ccc(CCN2CCC(Cc3ccc(Cl)cc3)C2)cc1OC.Cl
204021,1800.0,CCCCCCCCOc1ccc(N)cc1C(OCC)OCC.Cc1ccc(C(=O)OC(C(=O)O)C(OC(=O)c2ccc(C)cc2)C(=O)O)cc1
204028,210.0,CCN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2.O=C(O)CC(O)(CC(=O)O)C(=O)O
204032,750.0,Cc1cccc2c1CCc1ccccc1C2OC1CC2CCC(C1)N2C.O=C(O)C(=O)O
204070,500.0,CCCCCOc1ccc(C(=N)N(C(C)C)C(C)C)c2ccccc12.Cl
204090,2180.0,CC(C)Cc1ccc(C(C)C(=O)OCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1.Cl
204092,2060.0,CC(C)Cc1ccc(C(C)C(=O)OCCN2CCN(c3ccccc3)CC2)cc1.Cl
204094,2150.0,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)C(=O)C(C)C1.Cl
204095,2150.0,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)C(=O)C(C)C1
204141,1600.0,CC1(C)CC(N)C(=O)O1.Cl
204175,1000.0,COC(=O)c1ccc(NC(=O)CC[N+]2(C)CCOCC2)cc1O.[I-]
204196,450.0,CCCC[N+]1(CCCCC[N+]2(CCCC)CCCCC2)CCCCC1.[Br-].[Br-]
204214,2000.0,O=C1NCCN2CCCCC12
204217,50.0,CC(=O)N(C)C(=O)Oc1cccc2c1OC(C)(C)C2
204227,742.0,C#CCC(C(=O)Nc1c(C)cccc1C)N(CC)CC.Cl
204229,3000.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1ccc(O)cc1
204305,2500.0,Clc1ccc2c(c1)N(CCCN1CCC(c3ccccc3)CC1)c1ccccc1S2.O=C(O)CCC(=O)O
204307,1600.0,C(CCN1CCC(c2ccccc2)CC1)=C1c2ccccc2Sc2ccccc21.Cl
204322,750.0,Cc1ncc([N+](=O)[O-])n1CCOc1ccccc1
204323,630.0,Cc1ncc([N+](=O)[O-])n1CCOCCCl
204324,950.0,Cc1ncc([N+](=O)[O-])n1CCOCCO
204325,1200.0,C#CC(OC(C)=O)C1CCCCC1
204346,3000.0,Cc1nc([N+](=O)[O-])cn1CCOc1ccccc1
204374,1100.0,C#CCOCC(COCCCC)OC(N)=O
204375,750.0,C#CCOCC(COC(C)(C)C)OC(N)=O
204376,2000.0,C#CCOCC(COc1ccccc1)OC(N)=O
