cid,rat_vi,smiles
16220016,72.8,CC(C)CC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CC(C)C)NC(=O)C(NC(=O)C1CSSCC(N)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C(C)O)C(=O)N1)C(C)C)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1cnc[nH]1)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(C(=O)NC(Cc1ccc(O)cc1)C(=O)N1CCCC1C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(C(=O)NCC(=O)NC(CO)C(=O)NCC(=O)NC(C(=O)N1CCCC1C(N)=O)C(C)O)C(C)O)C(C)O)C(C)O
16682738,33.0,CCCCCCCCCCCC(=O)O[Sn](CCCC)(CCCC)OC(=O)CCCCCCCCCCC
16682804,18.0,CC(=O)O[Sn](c1ccccc1)(c1ccccc1)c1ccccc1
16682953,5.0,CC(=O)O[Pb](c1ccccc1)(c1ccccc1)c1ccccc1
16682966,4.2,CC[Sn](CC)(CC)OC(C)=O
16683094,9.05,CC[Sn](CC)(CC)OS(=O)(=O)O[Sn](CC)(CC)CC
16684025,12.0,CCCO[Bi].O.O
16759173,440.0,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)[O-])C21.[Na+]
16760703,509.0,CCCC(CCC)C(=O)[O-].[Na+]
20055089,18.5,CCN1C2CCC1CC(OC(c1ccccc1)c1ccccc1)C2
20055093,21.0,CC(=O)OC1CC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)C(OC(C)=O)CC65O)C4)CC3OC(C)=O)CC2OC(C)=O)OC(C)C1OC(C)=O
20055507,500.0,CNCC(O)C(O)C(O)C(O)CO.O=C(O)c1ccccc1O
20056441,300.0,Nc1ncnc2c1ncn2C1OC(COC2C(CO)OC(OC(C(=O)O)C(O)C(OP(=O)(O)O)C(O)C(=O)O)C(O)C2O)C(O)C1O
20056604,13100.0,CC(=O)Nc1c(I)c(C(=O)NC(C=O)C(O)C(O)C(O)CO)c(I)c(N(C)C(C)=O)c1I
20056969,22.3,C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3CC2CCC2)C1.CS(=O)(=O)O
20057048,5.0,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)CCCCCC(C(=O)NCC(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC1=O
20234085,110.0,CN(C)Cc1ccc(CSCCNC(=C[N+](=O)[O-])N2CCN(C)CC2)o1
20375675,37.5,COc1ccc(CC(N)Cc2ccccc2)cc1OC.Cl
20840919,50.0,CC(C)(C)NCC(O)COc1cccc2c1SCC(=O)N2.O=C(O)C=CC(=O)O
20846247,18.1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(OC2CCCCO2)C(C)O1.Cl
21116079,487.0,Cc1ncc(C[n+]2csc(CCOP(=O)(O)O)c2C)c(N)n1.Cl.[Cl-]
21117329,7.0,COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC
21122042,6.0,CCN1CC2CN(C)CC(C1)C2OC(=O)c1ccc(Cl)cc1.Cl
21123510,810.0,CCCC1C(=O)N2C(N(C)C)=Nc3ccc(C)cc3N2C1=O.[Na+]
21124460,1.2,C[N+]1(C)C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2.[Br-]
21149692,35.0,CNC(Cc1ccccc1)Cc1ccc(OC)c(OC)c1.Cl
21427274,18500.0,CNC(=O)c1c(I)c(NC(=O)COC)c(I)c(C(=O)NC(CO)C(=O)O)c1I
22296422,194.0,COc1cc2c(c(OC)c1OC)CCC1C2CCC2(C)C(O)CCC12
22833295,0.5700000000000001,O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46.O=S(=O)(O)O
23615589,0.1,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
23615975,138.0,CN(N=O)C(=O)NC(C=O)C(O)C(O)C(O)CO
23616742,30.4,C1CCN2CC3CC(CN4CCCCC34)C2C1.O=S(=O)(O)O
23616818,65.0,CSc1ncnc2c1ncn2C1OC(CO)C(O)C1O.O.O
23619385,47.0,Cc1ccc(F)cc1NC1=NCCN1.Cl
23620357,1190.0,NC(=O)NC(CC(=O)O)C(=O)O.NC(=O)c1[nH]cnc1N
23620848,4500.0,CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO.O=C(CCOCCOCCOCCOCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
23620992,13300.0,CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I.CNCC(O)C(O)C(O)C(O)CO.CNCC(O)C(O)C(O)C(O)CO
23623749,5.3,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5.Cl
23662231,5000.0,CC(=O)NC1C(O)CC(O)(C(=O)[O-])OC1C(O)C(O)CO.[Na+]
23662344,2760.0,Nc1cccc(C(=O)[O-])c1.[Na+]
23662354,1510.0,O=S(=O)([O-])CCS.[Na+]
23662381,4800.0,O=S(=O)([O-])CI.[Na+]
23663397,5700.0,COC1(NC(=O)CSCC(N)C(=O)O)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+]
23663404,12.8,CC#CCC(C)C(O)C=CC1C(O)CC2Oc3c(CCCC(=O)[O-])cccc3C21.[Na+]
23663407,155.0,CC(C(=O)[O-])c1ccc(CC2CCCC2=O)cc1.[Na+]
23663408,345.0,CCOC(=O)c1ccc(NC(=O)CC)cc1NC(=O)c1ccc(C(=O)[O-])cc1.[Na+]
23663938,5570.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=CCSC12)c1csc(N)n1.[Na+]
23663939,385.0,COC1C(OC(N)=O)C(O)C(Oc2ccc3c([O-])c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C.[Na+]
23663950,2000.0,CC(O)C1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)SC12.[Na+]
23663955,1100.0,CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)[O-])c1I)N1CCOCC1.[Na+]
23663958,245.0,COc1ccc(C(=O)C(Br)=CC(=O)[O-])cc1.[Na+]
23663960,5000.0,O=C([O-])c1ccccc1C(=O)N1CCSC1.[Na+]
23663965,4222.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3cnns3)CSC12)c1csc(N)n1.[Na+]
23663967,448.0,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC.[Na+]
23663968,9550.0,CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O.[Na+]
23663969,5850.0,Cc1cc(=O)c(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)c[nH]1.[Na+]
23663973,6500.0,CC1(C)C(C(=O)[O-])N2C(=O)CC2S1(=O)=O.[Na+]
23663974,4260.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)[O-])=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O.[Na+]
23664709,243.0,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[K+]
23665410,43.6,CCCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+]
23665411,724.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+]
23665572,4000.0,NC(=O)CNc1ccc([As](=O)([O-])O)cc1.[Na+]
23665574,480.0,CCCC(=O)Nc1c(I)cc(I)c(C=C(CC)C(=O)[O-])c1I.[Na+]
23665583,245.0,COc1ccc(C(=O)C(Br)=CC(=O)[O-])cc1.[Na+]
23665591,326.0,O=C([O-])C1C(=CCO)OC2CC(=O)N21.[K+]
23665604,100.0,CCC=CCC1(C(C)CC)C(=O)N=C([O-])NC1=O.[Na+]
23665706,3500.0,O=S(=O)([O-])NC1CCCCC1.[Na+]
23665721,600.0,Nc1nc([O-])c2ncn(COCCO)c2n1.[Na+]
23665728,277.0,Nc1c(CC(=O)[O-])cccc1C(=O)c1ccccc1.[Na+]
23665731,2562.0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1.[Na+]
23665763,115.0,O=S([O-])O.[Na+]
23665874,6400.0,CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I.[Na+]
23666120,1106.0,O=C([O-])CCCO.[Li+]
23666456,1000.0,CC(O)C(=O)[O-].[Na+]
23666711,5000.0,COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CSC21.[Na+]
23666712,500.0,CC(C(=O)[O-])c1cccc(Oc2ccccc2)c1.[Na+]
23666879,2260.0,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)[O-])c2ccccc2)C(=O)C1=O.[Na+]
23667300,8580.0,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC21.[Na+]
23667529,11600.0,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
23667536,720.0,CC(=O)CC[c-]1c(=O)n(-c2ccccc2)n(-c2ccccc2)c1=O.[Na+]
23667542,352.0,CCN(CC)C(=O)COc1cc2c([O-])c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4.[Na+]
23667552,8537.0,O=C(NNC1OC(C(=O)[O-])C(O)C(O)C1O)c1ccncc1.[Na+]
23667558,2600.0,CC(C)NC1CCC(c2ccccc2)(c2ccccc2)CC1.Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.Cl.[Na+]
23667620,1000.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COS(=O)(=O)[O-].[Na+]
23667629,680.0,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23667631,2.15,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23667634,29.2,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I.CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.CNCC(O)C(O)C(O)C(O)CO.[Na+]
23667654,648.0,Nc1ccc(S(=O)(=O)[N-]c2ccccn2)cc1.[Na+]
23668193,65.0,O=N[O-].[Na+]
23668196,150.0,CC(CCC(=O)[O-])C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C.[Na+]
23668320,468.0,CC12CCC3C(CC=C4CC(OS(=O)(=O)[O-])CCC43C)C1CCC2=O.[Na+]
23668834,3020.0,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23668837,3100.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CC#N)C2SC1.[Na+]
23669441,332.0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)[O-].[Na+]
23670318,4000.0,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1.[Na+]
23670498,343.0,CCCCC1C(=O)N=C([O-])N(C2CCCCC2)C1=O.[Na+]
23670523,335.0,Nc1ccc([As](=O)([O-])O)cc1.[Na+]
23671691,112.0,CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)[O-].[K+]
23671932,303.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)[O-])c1I.[Na+]
23672308,3300.0,NC(CCC(=O)O)C(=O)[O-].[Na+]
23672378,2000.0,COCCOc1cnc([N-]S(=O)(=O)c2ccccc2)nc1.[Na+]
23672568,4410.0,Cn1nnnc1SCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1.[Na+]
23672589,11400.0,CC(=O)Nc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I.[Na+]
23673603,4225.0,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)C3SC2)s1.[Na+]
23674496,75.8,CCCC(C)C1(CCSC)C(=O)[N-]C(=S)NC1=O.[Na+]
23674500,146.0,CCC(C)C1NC(=O)C(C(C)=O)=C1[O-].[Na+]
23674731,23.0,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+]
23674889,83.0,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O.[Na+]
23674995,710.0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23675007,887.0,CC(CCC(=O)[O-])C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C.[Na+]
23675312,4580.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1.[Na+]
23675320,1660.0,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].[Na+]
23675321,5600.0,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3cccs3)C2SC1.[Na+]
23675322,2760.0,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1.[Na+]
23675742,3.0,O=C([O-])CC1(CO)CCCCC1.[Na+]
23675743,1660.0,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+]
23675770,33.0,COC(C[Hg])Cc1cccc2cc(C(=O)[O-])c(=O)oc12.Cn1c(=O)c2[nH]cnc2n(C)c1=O.O.[Na+]
23675786,520.0,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-].O.[Na+]
23676152,65.0,CCCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23676503,295.0,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23677058,51.0,C=CCC1(C(C)CCC)C(=O)N=C([S-])NC1=O.[Na+]
23677829,724.0,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.O.O.[Na+]
23677974,800.0,CC1(S(=O)(=O)[O-])CC(=O)c2ccccc2C1=O.O.O.O.[Na+]
23678597,1400.0,CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)[O-].[K+]
23678798,2550.0,CC(=O)NC(CS)C(=O)[O-].[Na+]
23679966,6417.0,COC1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3CCO)COC21.[Na+]
23680518,770.0,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+]
23680530,640.0,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)[O-])C2(C)C=CC(=O)C=C12.[Na+]
23681217,280.0,CCC1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23681576,16800.0,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c1I.CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(C(=O)NCCO)c1I.CNCC(O)C(O)C(O)C(O)CO.[Na+]
23681624,20.0,O=C([O-])CC1(CCO)CCCCC1.[Na+]
23681625,50.0,O=C([O-])C1(CCO)CCCCC1.[Na+]
23681626,800.0,CC(O)CC1(C(=O)[O-])CCCCC1.[Na+]
23681627,2000.0,O=C([O-])C1(CCO)CCCC1.[Na+]
23681636,1088.0,CC(C)(S)C(=O)NC(CS)C(=O)[O-].[Na+]
23684813,780.0,CCCCOCC(=O)[O-].[Na+]
23684815,343.0,CC(C(=O)[O-])c1cccc(C(=O)c2ccccc2)c1.[Na+]
23684816,1034.0,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)[O-].[Na+]
23685176,1793.0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23685177,2636.0,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)[O-].[Na+]
23688977,3800.0,O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)[O-])=C(CSc3nncs3)CSC12.[Na+]
23689317,4000.0,O=C([O-])CNC(=O)c1ccccc1I.[Na+]
23689389,190.0,CC12CCC(=O)CC1CCC1C2CCC2(C)C(C(=O)COC(=O)CCC(=O)[O-])CCC12.[Na+]
23689390,128.0,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+]
23690439,70.0,CCC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23690443,24.89,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+]
23690449,17.7,COC(C[Hg])CNC(=O)c1ccccc1OCC(=O)[O-].O.[Na+]
23690451,1542.0,O=C([O-])c1ccc(F)cc1.[Na+]
23690998,812.0,O=C([O-])c1ccc(Br)cc1.[Na+]
23691015,433.0,CCC(CC)(C(=O)[O-])c1cccc2ccccc12.[Na+]
23691027,838.0,O=C([O-])c1ccc(Cl)cc1.[Na+]
23691979,786.0,O=C([O-])c1ccc(I)cc1.[Na+]
23693339,336.0,Cc1c(-c2ccccc2)oc2c(C(=O)[O-])cccc2c1=O.[Na+]
23694252,190.0,O=c1[c-](CCSc2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1.[Na+]
23695971,58.66,CC(C(=O)[O-])c1ccc(N2Cc3ccccc3C2=O)cc1.[Na+]
23695983,13.7,CC1OC(OC2C(OC3OC(CO)C(O)C(O)C3OC3OC(CO)C(O)C(O)C3O)OC(C(=O)OC3CCC4(C)C(CCC5(C)C4CC=C4C6CC(C)(C)CCC6(CO)C(O)CC45C)C3(C)C)C(O)C2[O-])C(O)C(O)C1O.[Na+]
23695992,177.0,O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1.[Na+]
23695995,6116.0,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(CO)CSC12.[Na+]
23696998,100.0,CC(CCC(=O)[O-])C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C.[Na+]
23702788,1316.0,CC(O)C1C(=O)N2C(C(=O)O)=C(SCCN=CN)CC12.CC1(C)CC1C(=O)NC(=CCCCCSCC(N)C(=O)O)C(=O)[O-].[Na+]
23702994,595.0,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc([O-])c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C.[Na+]
23703816,128.0,C=CCC1(CC(O)CCC)C(=O)N=C([O-])NC1=O.[Na+]
23703860,95.0,C=CCSC(C)C1(CC=C)C(=O)N=C([O-])NC1=O.[Na+]
23703862,90.0,C=CCC1(C(C)SCCCC)C(=O)N=C([O-])NC1=O.[Na+]
23703863,80.0,C=CCC1(CCSCCCC)C(=O)N=C([O-])NC1=O.[Na+]
23703864,100.0,C=CCC1(CSCCCC)C(=O)N=C([O-])NC1=O.[Na+]
23703869,120.0,C=CCC1(C(C)SCC)C(=O)N=C([O-])NC1=O.[Na+]
23703878,100.0,C=CCSCC1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23703879,110.0,C=CCSCC1(C(C)CCC)C(=O)N=C([O-])NC1=O.[Na+]
23703919,90.0,CCCCSCC1(CCCC)C(=O)N=C([O-])NC1=O.[Na+]
23703921,170.0,CCSCC1(C(C)CC)C(=O)N=C([O-])NC1=O.[Na+]
23703928,90.0,CCCCSC(C)C1(CC)C(=O)N=C([O-])NC1=O.[Na+]
23703975,32.0,COc1ccccc1C(=O)N(CC(C[Hg])OCCO)C(=O)[O-].O.[Na+]
23706210,279.0,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-]
23706212,186.0,CC(=O)CC(c1ccccc1)c1c([O-])c2ccccc2oc1=O.[K+]
23710500,90.0,CCC(C)C1(CC)C(=O)N=C([S-])NC1=O.[Na+]
23712987,161.0,CCC1CCCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23712988,183.0,CCCC1CC(C)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+]
23712989,227.0,CC1CCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23712990,108.0,CC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23712991,80.0,CCCC1CCC(CCC)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23712992,66.0,CCCC1CCC(CCC)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23712993,89.0,CCCC1CC(CC)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23712994,51.0,CCCC1CC(CC)C(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23712995,496.0,CCC1CC(C)C2(C1)C(=O)[N-]C(=O)NC2=O.[Na+]
23712996,112.0,CCC1CCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23712997,114.0,CCC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23712998,642.0,CCC1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+]
23712999,58.0,CCC1C(C)C(C)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713000,298.0,CC(C)C1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+]
23713001,112.0,CCCC1CCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713002,1386.0,CC1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+]
23713003,62.0,CCCC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713004,150.0,CC1CCC(C)(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713005,158.0,CC1CC(C)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+]
23713006,117.0,CC1C(C)C(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713007,280.0,CC1CCC(C)(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713008,211.0,CC1CC(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713009,413.0,CCCC1C(CC)CC12C(=O)[N-]C(=O)NC2=O.[Na+]
23713010,158.0,CC1CCCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713011,139.0,CC1CCCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713012,137.0,CCC1CCCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713013,75.0,CCCCC1CC(C)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713014,132.0,CCCCC1CC(C)C(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713015,120.0,CCCCC1CCC(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713016,102.0,CCCCC1CCC(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713017,458.0,CCCCC1CCCC12C(=O)[N-]C(=O)NC2=O.[Na+]
23713018,137.0,CCC1CC(CC)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713019,91.0,CCC1CC(CC)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+]
23713020,103.0,CCC1CCC(CC)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713021,60.0,CCC1CCC(CC)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713022,139.0,CCC1CC(C)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713023,170.0,CCC1CC(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713024,83.0,CCC1CC(C)C(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713025,117.0,CCC1CC(C)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+]
23713026,75.0,CC(C)C1CC(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713027,91.0,CC(C)C1CC(C)C2(C(=O)[N-]C(=S)NC2=O)C1C.[Na+]
23713028,161.0,CCCC1CC(C)C(C)C12C(=O)[N-]C(=O)NC2=O.[Na+]
23713029,73.0,CCCC1CC(C)C(C)C12C(=O)[N-]C(=S)NC2=O.[Na+]
23713030,185.0,CCCC1CC(C)C2(C(=O)[N-]C(=O)NC2=O)C1C.[Na+]
23713031,88.0,CCC1CCC(CC)C12C(=O)[N-]C(=O)N(C)C2=O.[Na+]
23713799,256.0,COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[n-]2)c1OC.[Na+]
23715659,158.0,C=C1[C-](N(C)C)C(=O)N(c2ccccc2)N1C.[Na+]
23715925,86.0,C=CCC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
23715926,52.0,CCC=CCC1(CC)C(=O)[N-]C(=O)N(C)C1=O.[Na+]
23715927,148.0,CCC=CCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
23715928,86.0,CCC=CCC1(CC)C(=O)[N-]C(=S)NC1=O.[Na+]
23715932,103.0,CC=C(CC)C1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715935,86.0,CCC=C(C)C1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715936,104.0,CC(C)C=CC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715937,73.0,CCC=CCC1(C(C)C)C(=O)[N-]C(=O)N(C)C1=O.[Na+]
23715938,107.0,CCCC=CC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715939,109.0,CCC=CCC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715950,88.0,CC=C(C)CC1(C(C)C)C(=O)[N-]C(=O)NC1=O.[Na+]
23715951,104.0,CCC=CCC1(C(C)C)C(=O)[N-]C(=S)NC1=O.[Na+]
23715952,157.0,CCC=CCC1(CCC)C(=O)[N-]C(=O)NC1=O.[Na+]
23715955,100.0,CCCC(C)C1(CSC)C(=O)[N-]C(=O)NC1=O.[Na+]
23715979,120.0,C=CCC1(CCSCCCC)C(=O)N=C([S-])NC1=O.[Na+]
23715987,130.0,CCC(CC)CSCC1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
23715988,160.0,CCSC(C)C1(CC)C(=O)[N-]C(=O)NC1=O.[Na+]
