cid,rat_vo,smiles
3588,5000.0,CCCCCCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1
3589,40.0,ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl
3598,56.0,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl
3599,246.0,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
3604,500.0,C[N+](C)(C)CCCCCC[N+](C)(C)C
3610,550.0,CCCCCCc1ccc(O)cc1O
3627,490.0,CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
3634,980.0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
3637,90.0,NNc1nncc2ccccc12
3639,2750.0,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O
3657,5760.0,NC(=O)NO
3658,840.0,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
3671,1340.0,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
3672,636.0,CC(C)Cc1ccc(C(C)C(=O)O)cc1
3673,1440.0,CC(C)Cc1ccc(C(C)C(=O)OCc2ccccn2)cc1
3676,317.0,CCN(CC)CC(=O)Nc1c(C)cccc1C
3686,10000.0,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O
3690,143.0,O=P1(NCCCl)OCCCN1CCCl
3696,250.0,CN(C)CCCN1c2ccccc2CCc2ccccc21
3698,102.0,Nc1cc(-c2ccncc2)c[nH]c1=O
3702,3000.0,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
3715,2.42,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
3718,84.0,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1
3720,20000.0,O=C(OC1C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C(OC(=O)c2cccnc2)C1OC(=O)c1cccnc1)c1cccnc1
3723,7000.0,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
3730,20000.0,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I
3735,1540.0,CCC(Cc1c(I)cc(I)c(N)c1I)C(=O)O
3738,32000.0,CN(C(=O)CC(=O)N(C)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I)c1c(I)c(C(=O)NC(CO)C(O)CO)c(I)c(C(=O)NC(CO)C(O)CO)c1I
3740,9000.0,O=C(COCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I
3742,13300.0,CNC(=O)c1c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c(I)c(N(C)C(C)=O)c1I
3747,2500.0,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1
3748,365.0,CC(C)NNC(=O)c1ccncc1
3759,280.0,Cc1cc(C(=O)NNCc2ccccc2)no1
3763,4770.0,FC(F)OC(Cl)C(F)(F)F
3767,1250.0,NNC(=O)c1ccncc1
3775,1032.0,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
3776,5045.0,CC(C)O
3778,860.0,Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C
3779,355.0,CC(C)NCC(O)c1ccc(O)c(O)c1
3784,3000.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12
3806,112.0,O=C1C=CC(=O)c2c(O)cccc21
3824,720.0,CC(=O)CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
3825,62.4,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1
3828,68.8,COc1c2occc2c(OC)c2c(=O)cc(C)oc12
3869,2000.0,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1
3878,205.0,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1
3883,5000.0,Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1
3893,12000.0,CCCCCCCCCCCC(=O)O
3899,235.0,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1
3926,3200.0,Cc1cccc(C)c1NC(=O)CN1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1
3936,2000.0,COc1cccc(N(C)C(=S)Oc2ccc3c(c2)CCCC3)n1
3939,210.0,[Li+].[OH-]
3948,3800.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
3950,70.0,O=NN(CCCl)C(=O)NC1CCCCC1
3955,98.0,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
3958,4500.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O
3964,151.0,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
3969,650.0,CCCc1c(OCCCCc2nn[nH]n2)ccc(C(C)=O)c1O
4004,290.0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
4006,2065.0,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1
4011,760.0,CNCCCC12CCC(c3ccccc31)c1ccccc12
4020,36.3,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21
4021,1915.0,CC1=NN(c2ccccc2)C(=O)C1
4030,714.0,COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1
4033,10.0,CN(CCCl)CCCl
4034,1750.0,Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1
4037,100.0,Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl
4039,2600.0,CN(C)CCOC(=O)COc1ccc(Cl)cc1
4041,900.0,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21
4044,740.0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
4047,10000.0,CN(CC1(C)CCCO1)S(=O)(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
4053,105.0,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O
4058,162.0,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
4059,625.0,Cc1ccccc1OCC(O)CO
4060,850.0,CCC1(c2ccccc2)NC(=O)N(C)C1=O
4062,5000.0,Cc1cccc(C)c1NC(=O)C1CCCCN1C
4064,794.0,CCCC(C)(COC(N)=O)COC(N)=O
4066,245.0,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2
4075,2800.0,Nc1ccc(O)c(C(=O)O)c1
4078,644.0,CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21
4086,3370.0,CC(C)NCC(O)c1cc(O)cc(O)c1
4093,1060.0,C=C(C)C(=O)O
4095,86.0,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
4096,7.5,COP(N)(=O)SC
4107,1320.0,COc1ccccc1OCC(O)COC(N)=O
4114,791.0,COc1c2occc2cc2ccc(=O)oc12
4115,1855.0,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1
4116,3600.0,COC(F)(F)C(Cl)Cl
4121,4000.0,CN1C(CCl)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
4130,6.01,COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1
4133,887.0,COC(=O)c1ccccc1O
4156,225.0,COS(C)(=O)=O
4158,367.0,COC(=O)C(c1ccccc1)C1CCCCN1
4162,860.0,CCC1(CC)C(=O)NCC(C)C1=O
4164,495.0,CN1c2ccccc2Sc2ccc(CC(=O)O)cc21
4165,16000.0,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)CCC2
4168,750.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC
4169,2200.0,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC
4170,5000.0,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C
4171,3470.0,COCCc1ccc(OCC(O)CNC(C)C)cc1
4173,3000.0,Cc1ncc([N+](=O)[O-])n1CCO
4174,521.0,CC(C)(C(=O)c1cccnc1)c1cccnc1
4177,4500.0,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3NC(=O)CN12
4184,925.0,CN1CCN2c3ccccc3Cc3ccccc3C2C1
4189,550.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1
4192,215.0,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2
4197,91.0,Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1
4211,5000.0,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
4235,707.0,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
4237,887.0,COc1ccc(-c2noc(CC(=O)O)c2-c2ccc(OC)cc2)cc1
4266,45.0,NCc1cc(=O)[nH]o1
4276,4260.0,C=CCc1cc(OC)c2c(c1)OCO2
4284,1950.0,CCN(CC)C(=O)c1cccc(C)c1
4362,25.0,CCN1C(=O)C=CC1=O
4409,3880.0,COc1ccc2cc(CCC(C)=O)ccc2c1
4411,5300.0,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2
4417,1890.0,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1
4418,5000.0,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1
4420,92.0,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br
4421,2040.0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21
4472,1700.0,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
4474,320.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
4477,2500.0,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
4485,1022.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
4488,250.0,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1
4493,195.0,CC1(C)NC(=O)N(c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)C1=O
4494,1560.0,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4495,200.0,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1
4496,970.0,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
4497,2738.0,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
4499,1257.0,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
4506,825.0,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1
4507,15370.0,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1
4510,105.0,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-]
4511,1250.0,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
4513,1653.0,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1
4528,267.0,CN1Cc2c(N)cccc2C(c2ccccc2)C1
4534,2000.0,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1
4538,390.0,NCC(O)c1cccc(O)c1
4539,4000.0,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21
4543,502.0,CNCCC=C1c2ccccc2CCc2ccccc21
4581,1240.0,NCC(O)c1ccc(O)cc1
4583,3590.0,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
4594,2210.0,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1
4602,6702.0,O=C(Nc1ccc(O)cc1)c1ccccc1O
4610,4556.0,NC1CCCCC1N
4612,30.0,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1
4614,4470.0,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1
4615,1410.0,O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1
4616,8000.0,O=C1Nc2ccc(Cl)cc2C(c2ccccc2)=NC1O
4617,4000.0,CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1
4618,30.0,CCS(=O)CCSP(=O)(OC)OC
4619,183.0,CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1
4621,1000.0,CN(C(=O)CN(CCO)CC(=O)N(C)C(C)(C)Cc1ccccc1)C(C)(C)Cc1ccccc1
4628,525.0,CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3
4632,7400.0,COc1ccc(C(=O)c2ccccc2)c(O)c1
4636,0.8,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1
4640,1000.0,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC
4641,329.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccc(O)cc2)C1=O
4650,130.0,O=C1C=CC(=O)C=C1
4680,325.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
4684,670.0,Oc1ccc(Cl)cc1
4685,500.0,Clc1ccc(Cl)cc1
4688,300.0,C#CCN(C)Cc1ccccc1
4690,777.0,Cn1c(=O)on(-c2ccc(Cl)c(Cl)c2)c1=O
4696,27.79,O=C1C=C2C(=CCOC2O)O1
4726,50000.0,CCCCCC1Nc2cc(C(F)(F)F)c(S(N)(=O)=O)cc2S(=O)(=O)N1
4727,365.0,CC(C)(S)C(N)C(=O)O
4737,125.0,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
4740,1170.0,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O
4744,500.0,CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1
4747,395.0,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2
4748,318.0,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4753,1600.0,NC(=O)NC(=O)Cc1ccccc1
4754,1650.0,CCOc1ccc(NC(C)=O)cc1
4760,163.0,O=C1c2ccccc2C(=O)C1c1ccccc1
4762,370.0,CC1NCCOC1c1ccccc1
4763,162.0,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O
4767,10000.0,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C
4768,2500.0,CC(COc1ccccc1)N(CCCl)Cc1ccccc1
4770,1110.0,NC(=O)OCCCc1ccccc1
4781,245.0,CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
4790,1.0,CCOP(=S)(OCC)SCSCC
4793,85.0,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
4814,3000.0,COc1ccc(C(=O)NCc2cccnc2)cc1C(=O)NCc1cccnc1
4820,255.0,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2
4822,550.0,CN1CCC(=C2c3ccccc3Sc3ccccc32)CC1
4823,950.0,COc1ccc(-c2nc3ccc(C4=NNC(=O)CC4C)cc3[nH]2)cc1
4826,210.0,CC(N=C(NC#N)Nc1ccncc1)C(C)(C)C
4828,263.0,CC(C)NCC(O)COc1cccc2[nH]ccc12
4830,160.0,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1
4831,16000.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21
4832,850.0,CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1
4837,1900.0,C1CNCCN1
4842,220.0,O=C(CCBr)N1CCN(C(=O)CCBr)CC1
4848,5000.0,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
4849,5601.0,NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1
4855,5000.0,CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21
4867,37000.0,OCCOCCOCCOCCOCCOCCOCCOCCOCCO
4870,10.0,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O
4873,2600.0,[Cl-].[K+]
4883,3458.0,CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1
4888,59.5,CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2
4890,4000.0,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
4891,2840.0,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1
4909,1500.0,CCC1(c2ccccc2)C(=O)NCNC1=O
4911,1600.0,CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1
4912,5000.0,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
4913,1950.0,CCN(CC)CCNC(=O)c1ccc(N)cc1
4917,1800.0,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
4922,20000.0,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1
4926,350.0,CN(C)CCCN1c2ccccc2Sc2ccccc21
4928,503.0,COc1nc(NC(C)C)nc(NC(C)C)n1
4929,2100.0,CSc1nc(NC(C)C)nc(NC(C)C)n1
4930,900.0,CC(C)NCC(O)c1ccc2ccccc2c1
4931,710.0,CC(C)N(C(=O)CCl)c1ccccc1
4933,367.0,CCC(=O)Nc1ccc(Cl)c(Cl)c1
4936,1480.0,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1
4937,3840.0,CC(C)Nc1nc(Cl)nc(NC(C)C)n1
4938,940.0,CCCn1cnc2c1c(=O)n(CCCCC(C)=O)c(=O)n2C
4943,500.0,CC(C)c1cccc(C(C)C)c1O
4944,41.0,CNC(=O)Oc1ccccc1OC(C)C
4946,660.0,CC(C)NCC(O)COc1cccc2ccccc12
4947,2100.0,CCCOC(=O)c1cc(O)c(O)c(O)c1
4976,240.0,CNCCCC1c2ccccc2C=Cc2ccccc21
4977,460.0,CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C
4990,1230.0,CNC(=O)OCc1cccc(COC(=O)NC)n1
4992,950.0,COc1ccc(CN(CCN(C)C)c2ccccn2)cc1
4993,440.0,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
4994,780.0,CCC1(CC)C(=O)C=CNC1=O
4999,5000.0,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21
5039,5000.0,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1
5042,5000.0,O=C(NC(Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1
5050,5000.0,Cc1ccc2c([nH]c(=O)c3c(=O)cc(C(=O)OCCC(C)C)oc32)c1C
5053,1244.0,CC(C)=CC1C(C(=O)OCc2coc(Cc3ccccc3)c2)C1(C)C
5054,301.0,Oc1cccc(O)c1
5070,45.0,Nc1nc2ccc(OC(F)(F)F)cc2s1
5073,56.6,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2
5094,3400.0,Cn1c([N+](=O)[O-])cnc1COC(N)=O
5104,81.0,O=[N+]([O-])c1cc([As](=O)(O)O)ccc1O
5125,150.0,CCCCSP(=O)(SCCCC)SCCCC
5144,1950.0,C=CCc1ccc2c(c1)OCO2
5147,980.0,NC(=O)c1ccccc1O
5154,1660.0,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
5192,14375.0,O=C(O)CCCCCCCCC(=O)O
5205,554.0,CN1CCC2=C(C1)c1ccccc1Cc1ccccc12
5206,10800.0,FCOC(C(F)(F)F)C(F)(F)F
5216,971.0,CCNc1nc(Cl)nc(NCC)n1
5217,7300.0,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
5233,5000.0,CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O
5234,3000.0,[Cl-].[Na+]
5235,52.0,[F-].[Na+]
5237,4.68,O=C(O)CF
5238,4340.0,[I-].[Na+]
5241,1030.0,CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I
5265,1000.0,O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1
5326,6000.0,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
5328,3500.0,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
5329,6200.0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
5330,2739.0,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1
5332,10000.0,COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1
5333,3900.0,Nc1ccc(S(N)(=O)=O)cc1
5336,15800.0,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
5338,1370.0,Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1
5339,15600.0,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
5342,358.0,O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
5344,10000.0,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
5353,315.0,COc1cc(S(C)=O)ccc1-c1nc2ncccc2[nH]1
5355,9800.0,CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
5356,5000.0,NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
5359,70.60000000000001,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
5362,1700.0,CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O
5380,4000.0,CCCCOC(=O)C(=O)Nc1cccc(-c2nn[nH]n2)c1
5383,644.0,CNC(=O)N(C)c1nnc(C(C)(C)C)s1
5386,930.0,O=c1[nH]c(=O)n(C2CCCO2)cc1F
5391,2000.0,CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
5392,1000.0,COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1
5405,5000.0,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
5429,1265.0,Cn1cnc2c1c(=O)[nH]c(=O)n2C
5430,2080.0,c1ccc2[nH]c(-c3cscn3)nc2c1
5447,6610.0,OCCSCCO
5452,995.0,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
5453,23.0,S=P(N1CC1)(N1CC1)N1CC1
5454,720.0,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
5455,560.0,CN(C)C(=S)SSC(=S)N(C)C
5468,181.0,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
5469,3600.0,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCO)CC1
5472,1780.0,Clc1ccccc1CN1CCc2sccc2C1
5479,2710.0,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
5480,10200.0,CCOC(=O)c1c(N)sc2c1CCN(Cc1ccccc1)C2
5482,770.0,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
5483,1300.0,CC(S)C(=O)NCC(=O)O
5487,600.0,Clc1ccc2nsnc2c1NC1=NCCN1
5501,318.0,CCOC(=O)NNc1nncc2ccccc12
5502,825.0,CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21
5503,5000.0,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1
5505,2490.0,CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1
5509,293.0,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1
5510,6000.0,Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1
5511,1450.0,Cc1ccc(C(=O)C(C)CN2CCCCC2)cc1
5526,15000.0,NCC1CCC(C(=O)O)CC1
5531,235.0,CCN(CC)c1cc(C)nc2ncnn12
5533,690.0,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12
5536,2450.0,CCOc1cc(OCC)c(C(=O)CCC(=O)O)cc1OCC
5541,3000.0,CC(=O)OCC(COC(C)=O)OC(C)=O
5543,800.0,CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C
5546,400.0,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
5556,7500.0,Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2
5558,933.0,BrC(Br)Br
5560,5600.0,NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O
5561,5.0,ClCCN(CCCl)CCCl
5563,850.0,O=P(O)(O)OCC(Cl)(Cl)Cl
5564,3700.0,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl
5565,2500.0,NCCNCCNCCN
5567,140.0,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
5568,185.0,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21
5569,1930.0,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]
5570,5000.0,C[n+]1cccc(C(=O)[O-])c1
5574,210.0,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21
5576,2140.0,CN1C(=O)OC(C)(C)C1=O
5578,5300.0,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
5585,22000.0,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
5591,5000.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2
5593,865.0,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1
5597,2100.0,COc1cc(C(=O)NC2CCCNC2)cc(OC)c1OC
5614,87.0,CC(C)(C)c1cc(C=C(C#N)C#N)cc(C(C)(C)C)c1O
5632,510.0,CCCCOC(=O)c1ccccc1Nc1cccc(C(F)(F)F)c1
5634,2500.0,C=CCCCCCCCCC(=O)O
5639,520.0,COc1ccccc1N1CCN(CCCNc2cc(=O)n(C)c(=O)n2C)CC1
5641,1809.0,CCOC(N)=O
5663,7594.0,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
5665,3000.0,C=CC(N)CCC(=O)O
5666,2000.0,CCOc1ccccc1OCC1CNCCO1
5694,1050.0,Cc1cccc(Nc2cc(Cl)nc(SCC(=O)O)n2)c1C
5707,130.0,Cc1cccc(C)c1NC1=NCCCS1
5708,1000.0,N#C[Se]Cc1ccc(C[Se]C#N)cc1
5720,425.0,CC(C(=O)O)c1ccc2c(c1)CC(=O)c1ccccc1S2
5724,4250.0,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
5727,350.0,Cl[Zn]Cl
5734,1992.0,NS(=O)(=O)Cc1noc2ccccc12
5735,827.0,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
